,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1555,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,7700,2,-130,-1.66,7820,7890,7590,38861,299550755,78297550100,10168513,KSQ
1556,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,6410,2,-80,-1.23,6320,6500,6250,15749,100494880,78290720810,12213841,KSQ
1557,024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,3925,1,45,1.16,3920,3925,3845,57252,222780915,78270874200,19941624,KSQ
1558,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5090,1,50,0.99,5050,5280,5050,130524,672935825,78080600000,15340000,KSQ
1559,365330,KR7365330000,에스와이스틸텍,KOSDAQ,우량기업부,1555,2,-8,-0.51,1576,1593,1530,305220,474740355,78015905000,50171000,KSQ
1560,212710,KR7212710008,아이에스티이,KOSDAQ,기술성장기업부,8020,2,-330,-3.95,8380,8430,7730,113604,904035330,77914123560,9714978,KSQ
1561,063160,KR7063160006,종근당바이오,KOSPI,,14190,1,30,0.21,13780,14290,13780,2474,34625855,77845800780,5485962,STK
1562,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,11250,2,-20,-0.18,11550,11550,10860,140543,1575086105,77778787500,6913670,KSQ
1563,460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,5780,2,-10,-0.17,5730,6030,5600,196373,1146292145,77771518400,13455280,KSQ
1564,234030,KR7234030005,싸이닉솔루션,KOSDAQ,중견기업부,3290,2,-15,-0.45,3340,3355,3180,73356,240187672,77660450000,23605000,KSQ
1565,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,3210,1,10,0.31,3180,3220,3105,67244,212317030,77621074200,24181020,KSQ
1566,0117P0,KR70117P0005,피스피스스튜디오,KOSDAQ,중견기업부,5470,1,10,0.18,5520,5520,5350,127373,689745410,77503943170,14168911,KSQ
1567,214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,8660,2,-280,-3.13,9250,9250,8580,10092,88198075,77268529580,8922463,KSQ
1568,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2915,1,20,0.69,2950,2960,2800,127281,365793459,77245106785,26499179,KSQ
1569,443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,3205,1,20,0.63,3205,3275,3125,49162,156039163,76953857620,24010564,KSQ
1570,198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1262,2,-28,-2.17,1292,1330,1260,470550,597278190,76896052752,60931896,KSQ
1571,009190,KR7009190000,대양금속,KOSPI,,1746,2,-144,-7.62,1879,1885,1735,344426,615069132,76800036150,43986275,STK
1572,360070,KR7360070007,탑머티리얼,KOSDAQ,중견기업부,9370,1,90,0.97,9450,9450,8650,29319,269352935,76759442910,8192043,KSQ
1573,155660,KR7155660004,DSR,KOSPI,,4790,1,185,4.02,4605,4795,4605,43539,205566720,76640000000,16000000,STK
1574,0004V0,KR70004V0003,엔비알모션,KOSDAQ,기술성장기업부,6960,1,770,12.44,6270,7420,6250,1276297,8817456130,76632272640,11010384,KSQ
1575,451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,9730,2,-620,-5.99,10410,10540,9440,107248,1062539910,76619965030,7874611,KSQ
1576,013870,KR7013870001,지엠비코리아,KOSPI,,4015,1,115,2.95,3880,4030,3880,17819,70670290,76575204200,19072280,STK
1577,201490,KR7201490000,미투온,KOSDAQ,중견기업부,2340,3,0,0.0,2340,2390,2300,283434,662690090,76573518840,32723726,KSQ
1578,096250,KR7096250006,와이즈넛,KOSDAQ,기술성장기업부,6480,1,90,1.41,6390,6500,6290,20038,128381450,76560428880,11814881,KSQ
1579,000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,12280,2,-60,-0.49,12370,12370,12100,13741,167825950,76469156400,6227130,KSQ
1580,084670,KR7084670009,동양고속,KOSPI,,26400,2,-250,-0.94,26650,26700,25500,17032,442245600,76443021600,2895569,STK
1581,054620,KR7054620000,APS,KOSDAQ,중견기업부,4155,2,-25,-0.6,4160,4230,4070,30707,126083490,76427988255,18394221,KSQ
1582,014160,KR7014160006,대영포장,KOSPI,,705,2,-6,-0.84,650,710,586,4600312,2912153147,76418157045,108394549,STK
1583,456570,KR7456570001,아이엠지티,KONEX,일반기업부,14490,3,0,0.0,14500,14800,14000,1930,27583040,76287009960,5264804,KNX
1584,007590,KR7007590003,동방아그로,KOSPI,,5600,1,20,0.36,5640,5650,5580,2945,16466545,76258431200,13617577,STK
1585,290660,KR7290660000,다이나믹솔루션,KOSDAQ,기술성장기업부,1780,2,-85,-4.56,1865,1865,1734,512295,913380707,76251440640,42837888,KSQ
1586,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4930,1,75,1.54,4840,5120,4770,99741,492644054,76133447700,15442890,KSQ
1587,011320,KR7011320009,유니크,KOSDAQ,우량기업부,3940,1,50,1.29,3890,3945,3875,30967,121081565,76123538300,19320695,KSQ
1588,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,76111715580,116378770,KSQ
1589,038680,KR7038680005,에스넷,KOSDAQ,우량기업부,3820,1,20,0.53,3810,3865,3725,58907,223486000,76066292440,19912642,KSQ
1590,225530,KR7225530005,HC보광산업,KOSDAQ,우량기업부,2090,1,5,0.24,2065,2100,2015,13167,27050850,75947939430,36338727,KSQ
1591,173130,KR7173130006,오파스넷,KOSDAQ,중견기업부,5820,1,10,0.17,5840,5900,5760,29699,172543580,75930472860,13046473,KSQ
1592,000180,KR7000180000,성창기업지주,KOSPI,,5440,1,10,0.18,5410,5450,5400,8295,45066220,75889740800,13950320,STK
1593,001260,KR7001260009,남광토건,KOSPI,,7710,2,-280,-3.5,7990,8200,7640,105123,819340875,75809130120,9832572,STK
1594,303810,KR7303810006,동국생명과학,KOSDAQ,중견기업부,2370,2,-30,-1.25,2410,2455,2355,122341,292561695,75802411800,31984140,KSQ
1595,079810,KR7079810008,APS이노베이션,KOSDAQ,우량기업부,3520,1,50,1.44,3460,3605,3405,76932,267950492,75778890880,21528094,KSQ
1596,041930,KR7041930009,SY동아,KOSDAQ,우량기업부,4975,1,100,2.05,4875,4975,4800,36758,180501912,75620000000,15200000,KSQ
1597,067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,1788,1,3,0.17,1787,1804,1771,117043,209476292,75399960000,42170000,KSQ
1598,900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),1638,2,-10,-0.61,1649,1699,1636,10203,16886737,75396658428,46029706,KSQ
1599,234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,2770,1,20,0.73,2795,2825,2730,83486,230726350,75365550600,27207780,KSQ
1600,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5070,1,60,1.2,5010,5160,4965,33378,168096110,75365550000,14865000,KSQ
1601,396270,KR7396270001,넥스트칩,KOSDAQ,벤처기업부,2290,2,-95,-3.98,2385,2425,2250,199246,462512147,75312216990,32887431,KSQ
1602,044340,KR7044340008,위닉스,KOSDAQ,중견기업부,4210,1,205,5.12,4010,4650,4010,1608307,7017731635,75247119250,17873425,KSQ
1603,000230,KR7000230003,일동홀딩스,KOSPI,,6520,1,70,1.09,6450,6730,6350,9461,60881040,75243408000,11540400,STK
1604,084680,KR7084680008,이월드,KOSPI,,530,1,11,2.12,527,598,520,658856,357645276,75157282290,141806193,STK
1605,000850,KR7000850008,화천기공,KOSPI,,34150,1,150,0.44,34000,34550,33450,10585,360440350,75130000000,2200000,STK
1606,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,5250,1,30,0.57,5340,5370,5150,43050,225399440,74916108750,14269735,KSQ
1607,091590,KR7091590000,남화토건,KOSDAQ,중견기업부,6380,2,-120,-1.85,6660,6790,6120,981372,6279832535,74901200000,11740000,KSQ
1608,004720,KR7004720009,팜젠사이언스,KOSPI,,3305,1,85,2.64,3240,3315,3220,18676,61186425,74872676325,22654365,STK
1609,171120,KR7171120009,라이온켐텍,KOSDAQ,우량기업부,2085,1,15,0.72,2070,2095,2000,93194,191759755,74855169600,35901760,KSQ
1610,124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,1929,1,71,3.82,1856,1929,1825,128400,243243509,74692444419,38720811,KSQ
1611,417970,KR7417970001,모델솔루션,KOSDAQ,우량기업부,11670,2,-10,-0.09,11720,12150,11460,20858,245766440,74649489000,6396700,KSQ
1612,024830,KR7024830002,세원물산,KOSDAQ,중견기업부,8940,1,60,0.68,8880,9000,8860,1251,11196770,74649000000,8350000,KSQ
1613,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2280,2,-10,-0.44,2290,2290,2260,6134,13960737,74520080880,32684246,KSQ
1614,061250,KR7061250007,화일약품,KOSDAQ,우량기업부,8840,1,260,3.03,8590,8980,8590,9793,86997720,74411442560,8417584,KSQ
1615,058730,KR7058730003,다스코,KOSPI,,3670,2,-25,-0.68,3750,3800,3615,783516,2880141171,74322091170,20251251,STK
1616,065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,6820,2,-30,-0.44,6840,6860,6730,28977,196752190,74187243900,10877895,KSQ
1617,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,2990,2,-55,-1.81,3045,3065,2975,243063,732280381,74162073310,24803369,KSQ
1618,084730,KR7084730001,팅크웨어,KOSDAQ,중견기업부,6670,1,20,0.3,6700,6700,6610,2189,14580150,74099858080,11109424,KSQ
1619,062970,KR7062970009,한국첨단소재,KOSDAQ,중견기업부,2595,2,-270,-9.42,2835,2850,2515,2127975,5595315660,74072476665,28544307,KSQ
1620,030960,KR7030960009,양지사,KOSDAQ,중견기업부,4635,1,20,0.43,4640,4690,4550,47469,219316370,74067300000,15980000,KSQ
1621,137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,3325,1,85,2.62,3410,3410,3245,90580,299452194,74040481550,22267814,KSQ
1622,104040,KR7104040001,디에스엠,KOSDAQ,벤처기업부,2760,2,-20,-0.72,2780,2825,2675,49449,135888600,74005439400,26813565,KSQ
1623,0156T0,KR70156T0003,에이치엘지노믹스,KOSDAQ,중견기업부,9490,2,-370,-3.75,9900,9960,9280,398806,3779742270,73852707890,7782161,KSQ
1624,017370,KR7017370008,우신시스템,KOSPI,,4030,1,40,1.0,4030,4167,3980,15742,63521461,73805637620,18314054,STK
1625,031820,KR7031820004,아이티센씨티에스,KOSPI,,6090,1,180,3.05,5900,6090,5820,40390,240651060,73720339140,12105146,STK
1626,049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,8660,2,-360,-3.99,9040,9190,8630,291900,2564230430,73508972440,8488334,KSQ
1627,011150,KR7011150000,CJ씨푸드,KOSPI,,2045,1,5,0.25,2020,2050,2010,27709,56208500,73478430785,35930773,STK
1628,250030,KR7250030004,진코스텍,KONEX,일반기업부,25400,1,900,3.67,25500,25600,24600,8045,204414850,73455098200,2891933,KNX
1629,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,5670,2,-130,-2.24,6000,6000,5670,34333,197368410,73403434440,12945932,KSQ
1630,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,3660,1,10,0.27,3635,3720,3600,164534,601350622,73375570200,20047970,KSQ
1631,041910,KR7041910001,폴라리스AI파마,KOSDAQ,우량기업부,5520,1,40,0.73,5490,5570,5420,12188,66743020,73324092000,13283350,KSQ
1632,088390,KR7088390000,이녹스,KOSDAQ,중견기업부,7810,2,-10,-0.13,7910,7910,7610,4642,36003280,73303441640,9385844,KSQ
1633,307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,986,1,35,3.68,955,1018,900,923664,892288034,73259095010,74299285,KSQ
1634,432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,8350,2,-10,-0.12,8780,8780,8260,35200,296645630,73242492600,8771556,KSQ
1635,365660,KR7365660000,레몬헬스케어,KOSDAQ,기술성장기업부,5430,1,50,0.93,5460,5710,5310,1041015,5727205550,73063685370,13455559,KSQ
1636,162300,KR7162300008,신스틸,KOSDAQ,우량기업부,1757,2,-153,-8.01,1924,1924,1757,717730,1310558542,72865218174,41471382,KSQ
1637,091120,KR7091120006,이엠텍,KOSDAQ,중견기업부,4250,1,65,1.55,4185,4250,4135,22230,93115555,72814978000,17132936,KSQ
1638,038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,2880,1,20,0.7,2870,2920,2820,85359,243111610,72790680960,25274542,KSQ
1639,332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5480,2,-150,-2.66,5630,5630,5440,18598,101670940,72740018480,13273726,KSQ
1640,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,5410,1,30,0.56,5380,5470,5280,12467,66592250,72300322000,13364200,STK
1641,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,7780,2,-30,-0.38,7810,8060,7620,19903,155096380,72133211380,9271621,KSQ
1642,277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,3635,1,265,7.86,3400,3790,3270,279767,1005318473,72130075620,19843212,KSQ
1643,0015S0,KR70015S0005,페스카로,KOSDAQ,기술성장기업부,7310,2,-180,-2.4,7490,7490,7100,22872,165553020,72125796300,9866730,KSQ
1644,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1943,1,23,1.2,1920,1958,1909,54038,104417922,72114963781,37115267,KSQ
1645,079980,KR7079980009,휴비스,KOSPI,,2090,1,50,2.45,2065,2105,2040,50678,105028915,72105000000,34500000,STK
1646,382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,1829,2,-21,-1.14,1840,1873,1811,65751,120371351,71984209060,39357140,KSQ
1647,095720,KR7095720009,웅진씽크빅,KOSPI,,1266,1,33,2.68,1236,1280,1229,28525,35728790,71943089610,56827085,STK
1648,234920,KR7234920007,자이글,KOSDAQ,관리종목(소속부없음),5310,0,0,0.0,0,0,0,0,0,71849132100,13530910,KSQ
1649,338100,KR7338100001,NH프라임리츠,KOSPI,,3845,1,65,1.72,3780,3860,3775,41075,157126934,71747700000,18660000,STK
1650,043610,KR7043610005,KT지니뮤직,KOSDAQ,중견기업부,1234,2,-31,-2.45,1234,1255,1222,276907,342332052,71714450492,58115438,KSQ
1651,058400,KR7058400003,KNN,KOSDAQ,우량기업부,5410,1,30,0.56,5390,5490,5370,5118,27733345,71644478520,13242972,KSQ
1652,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,5970,1,120,2.05,5840,5980,5810,27528,162976035,71558897550,11986415,KSQ
1653,010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,5490,1,90,1.67,5600,5630,5250,60585,331950610,71505915930,13024757,KSQ
1654,048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6200,1,260,4.38,5930,6300,5920,51891,318385150,71424000000,11520000,KSQ
1655,457370,KR7457370005,한켐,KOSDAQ,중견기업부,8850,2,-180,-1.99,9060,9250,8630,368165,3274930295,71394135900,8067134,KSQ
1656,024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2170,1,15,0.7,2155,2200,2125,92573,200140583,71386596330,32897049,KSQ
1657,009770,KR7009770009,삼정펄프,KOSPI,,28500,1,150,0.53,28350,28500,27800,5960,167383325,71249173500,2499971,STK
1658,018500,KR7018500009,동원모빌리티,KOSPI,,1519,1,30,2.01,1499,1530,1491,91972,139029246,71020743227,46754933,STK
1659,002720,KR7002720001,국제약품,KOSPI,,3355,2,-25,-0.74,3400,3400,3305,30292,100940990,70991236360,21159832,STK
1660,085310,KR7085310001,엔케이,KOSPI,,9570,1,250,2.68,9320,9600,9270,41191,388436435,70990968180,7418074,STK
1661,100590,KR7100590009,머큐리,KOSDAQ,중견기업부,4140,1,40,0.98,4130,4205,3970,256172,1051610104,70957716300,17139545,KSQ
1662,120115,KR7120111000,코오롱인더우,KOSPI,,25600,1,500,1.99,25200,25600,25100,4922,124453350,70857216000,2767860,STK
1663,010040,KR7010040004,한국내화,KOSPI,,1725,1,38,2.25,1745,1745,1667,8816,14964818,70840681950,41067062,STK
1664,002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,11080,3,0,0.0,11080,11100,10950,1770,19561270,70703385760,6381172,STK
1665,059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,6330,1,90,1.44,6220,6520,6190,72280,458682175,70676342670,11165299,KSQ
1666,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,4815,2,-25,-0.52,4840,4850,4760,2585,12446405,70635847770,14669958,KSQ
1667,229500,KR7229500004,노브메타파마,KONEX,일반기업부,5430,1,30,0.56,5600,5750,5220,5803,30981300,70538344410,12990487,KNX
1668,205470,KR7205470008,휴마시스,KOSDAQ,중견기업부,2855,1,125,4.58,2730,2895,2725,117228,329721112,70447127855,24675001,KSQ
1669,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,1908,1,28,1.49,1909,1950,1882,180126,346100764,70318885896,36854762,KSQ
1670,048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,5570,1,510,10.08,5090,5630,5010,167128,906082130,70064729220,12578946,KSQ
1671,055490,KR7055490007,테이팩스,KOSPI,,14620,2,-590,-3.88,15210,15210,14330,28505,418499065,69980823000,4786650,STK
1672,253840,KR7253840003,수젠텍,KOSDAQ,중견기업부,4175,2,-35,-0.83,4210,4310,4100,93186,388108163,69902860000,16743200,KSQ
1673,001020,KR7001020007,페이퍼코리아,KOSPI,,1963,1,10,0.51,2000,2000,1932,12608,24601152,69876247506,35596662,STK
1674,478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,2705,2,-90,-3.22,2795,2870,2650,61067,165637250,69870956090,25830298,KSQ
1675,323350,KR7323350009,다원넥스뷰,KOSDAQ,기술성장기업부,8720,2,-210,-2.35,8950,9350,8480,75468,657365080,69853931840,8010772,KSQ
1676,221800,KR7221800006,지구홀딩스,KOSDAQ,투자주의환기종목(소속부없음),4280,1,25,0.59,4260,4440,4095,41797,178064377,69844682280,16318851,KSQ
1677,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,8450,1,50,0.6,8390,8490,8360,8465,71250290,69797000000,8260000,KSQ
1678,002700,KR7002700003,신일전자,KOSPI,,1018,1,22,2.21,1007,1040,999,1385299,1404792060,69781376378,68547521,STK
1679,419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,6400,1,600,10.34,6000,6550,5790,229067,1433832285,69579628800,10871817,KSQ
1680,137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,6490,1,450,7.45,6040,6560,6040,117402,744255765,69507569010,10709949,KSQ
1681,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,2700,2,-65,-2.35,2765,2780,2650,120193,323628555,69499522800,25740564,KSQ
1682,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,6420,2,-50,-0.77,6470,6500,6310,1632,10492650,69399025140,10809817,KSQ
1683,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4160,2,-10,-0.24,4175,4240,4150,32163,134383675,69152898880,16623293,KSQ
1684,196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),6090,0,0,0.0,0,0,0,0,0,69131518050,11351645,KSQ
1685,347000,KR7347000002,센코,KOSDAQ,기술성장기업부,1828,1,8,0.44,1820,1830,1799,42670,77295443,69118226488,37810846,KSQ
1686,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,2820,1,20,0.71,2835,2870,2755,38141,107538800,69007390920,24470706,KSQ
1687,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,8500,1,290,3.53,8210,8680,8180,4104,34223210,68925089000,8108834,KSQ
1688,002800,KR7002800001,신신제약,KOSDAQ,우량기업부,4540,1,110,2.48,4440,4645,4380,101382,457200155,68874070000,15170500,KSQ
1689,026150,KR7026150003,특수건설,KOSDAQ,중견기업부,3925,1,25,0.64,3920,4025,3855,20002,77875345,68869349175,17546331,KSQ
1690,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3500,3,0,0.0,3580,3580,3480,4733,16596665,68621969500,19606277,KSQ
1691,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,4160,1,105,2.59,4130,4275,4055,31656,131491507,68578057600,16485110,KSQ
1692,092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,970,2,-80,-7.62,1047,1057,926,2077828,2053102084,68535725390,70655387,KSQ
1693,331740,KR7331740001,아우토크립트,KOSDAQ,기술성장기업부,7000,2,-100,-1.41,7100,7300,6890,7902,55756175,68256937000,9750991,KSQ
1694,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6560,3,0,0.0,6560,6670,6350,22612,146504335,68230828960,10401041,KSQ
1695,136150,KR7136150000,원일티엔아이,KOSDAQ,벤처기업부,8130,2,-60,-0.73,8190,8250,7940,12112,97715520,68137773900,8381030,KSQ
1696,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,2900,2,-75,-2.52,2975,3235,2895,67880,206172815,67949784000,23430960,KSQ
1697,456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,6160,2,-90,-1.44,6250,6380,6050,30620,188649780,67941824720,11029517,KSQ
1698,140070,KR7140070004,서플러스글로벌,KOSDAQ,벤처기업부,1834,2,-11,-0.6,1844,1848,1771,213971,388855125,67835992000,36988000,KSQ
1699,001560,KR7001560002,제일연마,KOSPI,,8910,3,0,0.0,8910,8910,8700,1948,17144710,67716000000,7600000,STK
1700,094860,KR7094860004,네오리진,KOSDAQ,중견기업부,1273,2,-11,-0.86,1284,1284,1218,48827,60377312,67609047822,53110014,KSQ
1701,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5000,2,-50,-0.99,5050,5090,4900,11937,59121860,67572545000,13514509,KSQ
1702,100220,KR7100220003,비상교육,KOSPI,,5170,1,270,5.51,4900,5300,4890,146423,751968450,67193150970,12996741,STK
1703,168330,KR7168330009,내츄럴엔도텍,KOSDAQ,투자주의환기종목(소속부없음),2115,2,-10,-0.47,2150,2230,2090,13419,28488055,67161613500,31754900,KSQ
1704,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,4595,1,50,1.1,4690,4900,4505,265353,1250467317,67100982585,14603043,KSQ
1705,411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,4390,2,-145,-3.2,4640,4645,4295,99866,439923233,67024930820,15267638,KSQ
1706,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,3350,2,-15,-0.45,3385,3510,3220,112905,381250792,67000000000,20000000,KSQ
1707,464490,KR7464490002,쿼드메디슨,KOSDAQ,기술성장기업부,5830,2,-80,-1.35,5950,6060,5710,24502,142772210,66940718790,11482113,KSQ
1708,040160,KR7040160004,누리플렉스,KOSDAQ,중견기업부,5550,1,30,0.54,5660,5990,5530,48811,278902970,66908219250,12055535,KSQ
